Customer_ID,Gender,Age,Married,Number_of_Dependents,City,Zip_Code,Latitude,Longitude,Number_of_Referrals,Tenure_in_Months,Offer,Phone_Service,Avg_Monthly_Long_Distance_Charges,Multiple_Lines,Internet_Service,Internet_Type,Avg_Monthly_GB_Download,Online_Security,Online_Backup,Device_Protection_Plan,Premium_Tech_Support,Streaming_TV,Streaming_Movies,Streaming_Music,Unlimited_Data,Contract,Paperless_Billing,Payment_Method,Monthly_Charge,Total_Charges,Total_Refunds,Total_Extra_Data_Charges,Total_Long_Distance_Charges,Total_Revenue,Customer_Status,Churn_Category,Population
6127-ISGTU,Female,34,Yes,0,Garden Valley,95633,38.852543,-120.837669,1,16,None,Yes,6.82,Yes,Yes,Fiber Optic,7,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,84.95,1378.25,0.0,0,109.12,1487.37,Churned,Attitude,2536
6128-CZOMY,Female,43,No,0,Alpine,91901,32.827183,-116.703729,0,1,None,Yes,36.99,No,Yes,Cable,22,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,45.65,45.65,0.0,0,36.99,82.64,Churned,Competitor,16486
6140-QNRQQ,Male,42,No,0,Santa Barbara,93103,34.43858,-119.685368,0,1,Offer E,Yes,17.27,No,Yes,Fiber Optic,10,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,71.55,71.55,0.0,0,17.27,88.82,Churned,Competitor,20893
6142-VSJQO,Female,27,Yes,3,Homeland,92548,33.761894,-117.120868,0,1,None,Yes,40.42,No,Yes,Cable,59,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,44.35,44.35,0.0,0,40.42,84.77,Churned,Attitude,4283
6161-UUUTA,Male,77,No,0,Stockton,95206,37.902424,-121.440029,0,3,None,Yes,2.98,No,Yes,Fiber Optic,3,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,79.9,260.9,0.0,0,8.94,269.84,Churned,Price,49657
6166-ILMNY,Female,46,No,0,Tomales,94971,38.24077,-122.901041,0,2,None,Yes,26.44,No,Yes,Fiber Optic,24,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,69.75,144.55,0.0,0,52.88,197.43,Churned,Competitor,384
6168-WFVVF,Female,69,No,0,San Diego,92126,32.886925,-117.152162,0,3,None,Yes,5.54,No,Yes,Fiber Optic,16,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,70.3,235.5,0.0,0,16.62,252.12,Churned,Competitor,74232
6172-FECYY,Male,55,Yes,0,Antioch,94509,37.980057,-121.801599,1,49,Offer B,Yes,39.6,Yes,Yes,Fiber Optic,20,No,No,No,No,Yes,No,No,Yes,Month-to-Month,No,Bank Withdrawal,84.5,4254.85,0.0,0,1940.4,6195.25,Churned,Competitor,90891
6173-ITPWD,Male,26,Yes,0,Heber,92249,32.730583,-115.501083,1,47,Offer B,Yes,17.54,Yes,Yes,Fiber Optic,59,No,Yes,Yes,No,No,No,Yes,No,Month-to-Month,Yes,Bank Withdrawal,83.35,4065.0,0.0,140,824.38,5029.38,Churned,Dissatisfaction,3535
6178-KFNHS,Female,34,No,0,Hughson,95326,37.5923,-120.853288,0,12,Offer D,Yes,35.8,Yes,Yes,Fiber Optic,25,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,78.3,909.25,0.0,0,429.6,1338.85,Churned,Competitor,6822
6179-GJPSO,Female,67,No,0,Escondido,92027,33.141266,-116.967221,0,43,None,Yes,31.83,No,Yes,Fiber Optic,10,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Month-to-Month,Yes,Credit Card,108.15,4600.7,0.0,0,1368.69,5969.39,Churned,Competitor,48690
6204-IEUXJ,Female,30,No,0,Yorba Linda,92886,33.89725,-117.792202,0,3,Offer E,Yes,40.67,No,Yes,Fiber Optic,58,No,No,Yes,Yes,No,No,No,Yes,Month-to-Month,No,Credit Card,80.1,217.55,0.0,0,122.01,339.56,Churned,Attitude,39458
6210-KBBPI,Male,67,No,0,West Covina,91790,34.066963,-117.937007,0,9,None,Yes,10.66,Yes,Yes,Fiber Optic,15,No,Yes,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Credit Card,99.45,919.4,0.0,0,95.94,1015.34,Churned,Competitor,44099
6214-EDAKZ,Female,32,Yes,1,Elverta,95626,38.734997,-121.463719,1,22,None,Yes,5.26,No,Yes,DSL,19,No,Yes,No,Yes,No,No,No,No,Month-to-Month,No,Bank Withdrawal,55.15,1206.05,0.0,30,115.72,1351.77,Churned,Dissatisfaction,6197
6221-AVQYL,Male,37,No,0,Glendale,91203,34.15334,-118.262974,0,2,None,Yes,2.96,Yes,Yes,Fiber Optic,15,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,73.25,131.05,0.0,0,5.92,136.97,Churned,Price,14493
6227-HWPWX,Female,40,No,0,Victorville,92392,34.486835,-117.362274,0,15,Offer D,Yes,4.67,No,Yes,Fiber Optic,28,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,69.0,994.8,0.0,0,70.05,1064.85,Churned,Competitor,63235
6230-BSUXY,Female,71,No,0,Paramount,90723,33.89712,-118.164432,0,1,None,Yes,42.5,No,Yes,Fiber Optic,8,No,No,Yes,No,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,85.0,85.0,0.0,0,42.5,127.5,Churned,Dissatisfaction,55306
6261-RCVNS,Female,22,No,0,Rodeo,94572,38.027218,-122.23463,0,42,Offer B,Yes,5.75,No,Yes,DSL,53,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,One Year,No,Credit Card,73.9,3160.55,0.0,0,241.5,3402.05,Churned,Price,8506
6270-OMFIW,Male,33,Yes,0,Valley Springs,95252,38.15697,-120.849231,9,60,Offer B,Yes,47.4,No,Yes,Cable,29,No,Yes,No,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,94.4,5610.25,0.0,0,2844.0,8454.25,Churned,Attitude,11266
6275-YDUVO,Female,62,No,0,Orosi,93647,36.600185,-119.175655,0,2,Offer E,Yes,24.05,No,Yes,Fiber Optic,27,No,No,Yes,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Mailed Check,-5.0,178.7,0.0,0,48.1,226.8,Churned,Attitude,9780
6284-AHOOQ,Male,71,No,0,Avenal,93204,35.916943,-120.129921,0,22,None,Yes,46.11,Yes,Yes,Fiber Optic,27,No,No,No,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,90.5,1910.6,0.0,0,1014.42,2925.02,Churned,Other,14697
6289-CPNLD,Male,33,Yes,0,Temecula,92591,33.540604,-117.10909,3,33,Offer C,Yes,33.32,No,Yes,DSL,4,No,No,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Mailed Check,73.9,2405.05,0.0,0,1099.56,3504.61,Churned,Competitor,25655
6298-QDFNH,Male,48,No,0,Banning,92220,33.9363,-116.849577,0,22,None,Yes,19.19,Yes,Yes,Fiber Optic,17,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,79.35,1730.35,0.0,0,422.18,2152.53,Churned,Dissatisfaction,25859
6302-JGYRJ,Male,37,No,0,Chico,95928,39.681488,-121.83721,0,31,None,Yes,6.71,Yes,Yes,DSL,3,No,Yes,No,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Mailed Check,79.45,2587.7,0.0,0,208.01,2795.71,Churned,Dissatisfaction,32848
6304-IJFSQ,Male,63,No,0,Calipatria,92233,33.143826,-115.497485,0,3,None,Yes,46.57,No,Yes,Cable,16,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,49.9,130.1,0.0,0,139.71,269.81,Churned,Other,7857
6305-YLBMM,Male,50,No,0,Hood,95639,38.375324,-121.507935,0,69,None,Yes,2.52,No,Yes,Fiber Optic,24,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,104.05,7262.0,0.0,0,173.88,7435.88,Churned,Attitude,213
6311-UEUME,Female,37,No,0,Los Angeles,90025,34.046173,-118.446333,0,29,None,Yes,44.33,No,Yes,Fiber Optic,7,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,78.9,2384.15,0.0,0,1285.57,3669.72,Churned,Price,41175
6319-IEJWJ,Male,63,Yes,0,Camarillo,93012,34.205505,-118.993111,1,20,None,Yes,49.69,No,Yes,Fiber Optic,10,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,90.2,1776.55,0.0,0,993.8,2770.35,Churned,Other,24945
6326-MTTXK,Male,56,No,0,Yuba City,95993,39.075695,-121.70606,0,8,Offer E,Yes,3.27,Yes,Yes,Fiber Optic,6,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,100.85,819.55,0.0,0,26.16,845.71,Churned,Attitude,27786
6328-ZPBGN,Female,67,No,0,Riverbank,95367,37.73497,-120.954271,0,11,None,Yes,3.62,Yes,Yes,Fiber Optic,22,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,95.15,997.65,0.0,0,39.82,1037.47,Churned,Price,16525
6330-JKLPC,Male,42,Yes,0,Somis,93066,34.297626,-119.014627,3,11,Offer D,Yes,11.5,Yes,Yes,Fiber Optic,27,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,80.5,896.9,0.0,0,126.5,1023.4,Churned,Dissatisfaction,2966
6331-EWIEB,Male,49,No,0,El Monte,91731,34.079933,-118.046695,0,20,Offer D,Yes,1.36,Yes,Yes,Fiber Optic,25,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,85.25,1734.5,0.0,0,27.2,1761.7,Churned,Other,30211
6331-LWDTQ,Male,49,No,0,Rialto,92377,34.156757,-117.404686,0,10,None,Yes,33.75,Yes,Yes,DSL,11,No,No,No,No,Yes,Yes,Yes,No,Month-to-Month,Yes,Credit Card,72.15,794.25,0.0,80,337.5,1211.75,Churned,Dissatisfaction,18518
6345-ULYRW,Male,68,Yes,0,Laguna Beach,92651,33.570023,-117.773669,1,44,None,Yes,24.62,Yes,Yes,Cable,14,No,Yes,No,No,No,Yes,Yes,Yes,One Year,No,Credit Card,88.4,3912.9,0.0,0,1083.28,4996.18,Churned,Competitor,25206
6347-DCUIK,Male,28,No,0,Los Angeles,90043,33.988544,-118.334081,0,10,Offer D,Yes,29.24,Yes,Yes,Fiber Optic,85,No,No,No,No,No,No,Yes,Yes,Month-to-Month,Yes,Credit Card,74.15,811.8,0.0,0,292.4,1104.2,Churned,Attitude,44764
6352-TWCAU,Female,32,No,0,San Diego,92130,32.957195,-117.202542,0,35,None,Yes,19.07,Yes,Yes,Fiber Optic,17,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,86.45,3029.1,0.0,0,667.45,3696.55,Churned,Competitor,28201
6356-ELRKD,Female,29,No,0,Rancho Mirage,92270,33.76368,-116.429928,0,1,None,Yes,6.67,No,Yes,Fiber Optic,27,Yes,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,95.6,95.6,0.0,0,6.67,102.27,Churned,Other,12465
6358-LYNGM,Male,26,No,0,Mariposa,95338,37.52679,-119.99437,0,1,Offer E,Yes,1.84,Yes,Yes,Fiber Optic,76,No,No,No,No,No,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,74.9,74.9,0.0,0,1.84,76.74,Churned,Other,10226
6365-MTGZX,Male,44,No,0,Glendale,91206,34.162514,-118.203869,0,24,None,Yes,24.76,No,Yes,Fiber Optic,2,No,No,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,96.0,2122.45,0.0,0,594.24,2716.69,Churned,Competitor,31297
6372-RFVNS,Female,55,Yes,0,Placentia,92870,33.881157,-117.854783,1,1,Offer E,Yes,28.04,No,Yes,Fiber Optic,30,No,No,No,No,Yes,No,No,Yes,Month-to-Month,No,Bank Withdrawal,78.8,78.8,0.0,0,28.04,106.84,Churned,Attitude,48170
6376-GAHQE,Male,48,No,0,Dutch Flat,95714,39.197216,-120.83679,0,4,Offer E,Yes,42.8,No,Yes,Fiber Optic,28,No,No,No,No,Yes,No,No,No,Month-to-Month,No,Bank Withdrawal,77.85,299.2,0.0,10,171.2,480.4,Churned,Other,350
6379-RXJRQ,Male,42,Yes,0,Modesto,95358,37.612614,-121.108568,1,10,None,Yes,22.03,No,Yes,Fiber Optic,19,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,70.1,659.65,34.69,0,220.3,845.26,Churned,Dissatisfaction,30668
6386-SZZKH,Female,38,Yes,0,San Diego,92126,32.886925,-117.152162,1,49,None,Yes,6.45,Yes,Yes,Fiber Optic,10,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,107.95,5293.2,0.0,0,316.05,5609.25,Churned,Competitor,74232
6390-DSAZX,Female,21,No,0,San Diego,92122,32.85723,-117.209774,0,1,None,Yes,6.19,No,Yes,Fiber Optic,52,Yes,No,No,No,No,No,Yes,Yes,Month-to-Month,Yes,Credit Card,73.6,73.6,0.0,0,6.19,79.79,Churned,Competitor,34902
6393-WRYZE,Female,35,Yes,0,Bridgeville,95526,40.37253,-123.525626,1,34,None,Yes,43.33,Yes,Yes,Fiber Optic,16,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,97.65,3207.55,0.0,0,1473.22,4680.77,Churned,Other,695
6394-MFYNG,Female,20,No,0,Solana Beach,92075,33.001812,-117.263628,0,48,None,Yes,5.19,Yes,Yes,Fiber Optic,47,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,107.4,5121.3,0.0,0,249.12,5370.42,Churned,Attitude,12173
6400-BWQKW,Female,51,No,0,San Mateo,94402,37.556633,-122.317723,0,6,None,Yes,19.74,Yes,Yes,Fiber Optic,27,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,79.05,434.5,0.0,0,118.44,552.94,Churned,Dissatisfaction,23393
6402-ZFPPI,Female,75,No,0,Fair Oaks,95628,38.652065,-121.25441,0,25,None,Yes,36.5,Yes,Yes,Fiber Optic,30,Yes,Yes,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Credit Card,102.8,2660.2,0.0,0,912.5,3572.7,Churned,Price,40750
6410-LEFEN,Female,38,No,0,San Diego,92108,32.774048,-117.142454,0,9,None,Yes,15.62,No,Yes,DSL,2,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,45.15,416.45,0.0,0,140.58,557.03,Churned,Dissatisfaction,11650
6413-XKKPU,Male,54,Yes,0,Sierra City,96125,39.600597,-120.636358,1,17,None,Yes,19.19,No,Yes,Fiber Optic,22,Yes,No,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,89.4,1539.45,0.0,0,326.23,1865.68,Churned,Dissatisfaction,348
6416-TVAIH,Male,39,Yes,0,San Francisco,94127,37.736534,-122.45732,1,1,Offer E,Yes,30.62,No,Yes,Fiber Optic,11,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,68.5,68.5,0.0,0,30.62,99.12,Churned,Competitor,20643
6424-ELEYH,Female,39,Yes,0,Lebec,93243,34.84586,-118.885163,1,3,Offer E,Yes,35.18,Yes,Yes,Fiber Optic,13,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,74.75,229.5,0.0,0,105.54,335.04,Churned,Competitor,1247
6425-YQLLO,Female,68,Yes,0,Pinole,94564,37.996464,-122.293716,1,66,None,Yes,27.75,Yes,Yes,Fiber Optic,11,No,No,Yes,Yes,Yes,Yes,No,Yes,One Year,Yes,Credit Card,105.95,6975.25,0.0,0,1831.5,8806.75,Churned,Other,16717
6432-TWQLB,Male,51,Yes,0,Rosemead,91770,34.06511,-118.082791,1,5,Offer E,Yes,42.29,Yes,Yes,Fiber Optic,16,No,Yes,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,85.4,401.1,45.37,0,211.45,567.18,Churned,Dissatisfaction,61623
6437-UKHMV,Female,31,No,0,Moreno Valley,92557,33.97066,-117.255039,0,7,None,Yes,28.92,No,Yes,Fiber Optic,16,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,79.7,586.05,0.0,0,202.44,788.49,Churned,Attitude,46214
6439-GTPCA,Female,29,No,0,San Diego,92129,32.961063,-117.134917,0,45,None,Yes,4.48,Yes,Yes,Cable,51,No,No,Yes,Yes,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,87.25,3941.7,0.0,0,201.6,4143.3,Churned,Competitor,47224
6457-GIRWB,Male,57,No,0,Carlsbad,92008,33.148117,-117.306043,0,1,None,Yes,22.03,No,Yes,Fiber Optic,26,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,69.35,69.35,0.0,0,22.03,91.38,Churned,Attitude,35582
6457-USBER,Male,34,No,0,San Diego,92121,32.898613,-117.202937,0,1,None,Yes,41.77,No,Yes,Fiber Optic,15,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,80.8,80.8,0.0,0,41.77,122.57,Churned,Competitor,4258
6467-CHFZW,Male,61,Yes,1,Los Angeles,90028,34.09987,-118.326843,1,47,None,Yes,31.35,Yes,Yes,Fiber Optic,16,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,99.35,4749.15,0.0,0,1473.45,6222.6,Churned,Competitor,30568
6474-FVJLC,Male,61,No,0,Sherman Oaks,91423,34.146957,-118.432138,0,2,Offer E,Yes,43.47,Yes,Yes,Fiber Optic,30,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,86.0,165.45,0.0,0,86.94,252.39,Churned,Attitude,29387
6481-OGDOO,Male,31,Yes,0,San Diego,92129,32.961063,-117.134917,1,67,Offer A,Yes,30.75,No,Yes,Fiber Optic,5,Yes,Yes,No,No,No,Yes,Yes,Yes,One Year,Yes,Credit Card,90.6,6056.15,0.0,0,2060.25,8116.4,Churned,Competitor,47224
6496-SLWHQ,Male,68,No,0,Moraga,94556,37.827946,-122.107185,0,3,Offer E,Yes,35.43,Yes,Yes,Fiber Optic,18,No,Yes,Yes,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,105.0,294.45,0.0,0,106.29,400.74,Churned,Attitude,16510
6502-HCJTI,Male,78,Yes,0,Lakewood,90712,33.840523,-118.148403,0,7,None,Yes,9.7,Yes,Yes,Fiber Optic,17,Yes,Yes,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,94.7,673.1,0.0,0,67.9,741.0,Churned,Attitude,30173
6502-MJQAE,Male,27,No,0,Escondido,92027,33.141266,-116.967221,0,1,None,Yes,46.21,No,Yes,Fiber Optic,58,No,No,No,No,No,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,69.6,69.6,0.0,0,46.21,115.81,Churned,Competitor,48690
6513-EECDB,Male,75,Yes,0,San Francisco,94114,37.758083,-122.434801,0,1,None,Yes,36.92,Yes,Yes,Fiber Optic,6,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,73.55,73.55,0.0,0,36.92,110.47,Churned,Price,30587
6518-LGAOV,Female,60,Yes,0,San Diego,92121,32.898613,-117.202937,1,38,None,Yes,19.08,Yes,Yes,Fiber Optic,4,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,105.0,4026.4,0.0,0,725.04,4751.44,Churned,Other,4258
6521-YYTYI,Male,59,No,0,Navarro,95463,39.182915,-123.552571,0,1,Offer E,Yes,7.99,Yes,Yes,Fiber Optic,30,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,93.3,93.3,0.0,0,7.99,101.29,Churned,Other,148
6543-XRMYR,Female,73,No,0,Stockton,95209,38.04452,-121.348048,0,30,None,Yes,43.61,Yes,Yes,Fiber Optic,8,No,Yes,No,No,Yes,Yes,No,No,Month-to-Month,Yes,Bank Withdrawal,99.7,2967.35,0.0,80,1308.3,4355.65,Churned,Dissatisfaction,30814
6567-HOOPW,Female,69,No,0,Folsom,95630,38.672638,-121.147403,0,1,None,Yes,20.06,No,Yes,Fiber Optic,24,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,-7.0,79.2,0.0,0,20.06,99.26,Churned,Competitor,51855
6583-QGCSI,Female,79,Yes,0,Indian Wells,92210,33.537647,-116.291089,1,50,Offer B,Yes,37.12,Yes,Yes,Fiber Optic,4,No,Yes,No,No,Yes,No,No,No,Month-to-Month,Yes,Bank Withdrawal,88.05,4367.35,0.0,100,1856.0,6323.35,Churned,Competitor,3873
6595-COKXZ,Female,63,No,0,Plymouth,95669,38.489273,-120.891614,0,1,Offer E,Yes,48.31,No,Yes,Cable,22,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,44.45,44.45,0.0,0,48.31,92.76,Churned,Attitude,2220
6595-YGXIT,Male,71,No,0,Boulder Creek,95006,37.171726,-122.142961,0,25,Offer C,Yes,47.66,Yes,Yes,Fiber Optic,23,No,Yes,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,88.95,2291.2,0.0,0,1191.5,3482.7,Churned,Competitor,10520
6599-CEBNN,Female,63,No,0,San Diego,92122,32.85723,-117.209774,0,34,Offer C,Yes,1.55,No,Yes,Fiber Optic,14,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,73.95,2524.45,0.0,0,52.7,2577.15,Churned,Competitor,34902
6599-RCLCJ,Male,54,Yes,0,Fallbrook,92028,33.362576,-117.299644,1,47,Offer B,Yes,7.62,Yes,Yes,Fiber Optic,20,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,109.55,5124.55,0.0,0,358.14,5482.69,Churned,Competitor,42239
6608-QQLVK,Male,35,No,0,Bangor,95914,39.396584,-121.38029,0,1,None,Yes,39.58,No,Yes,DSL,28,No,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,50.5,50.5,0.0,0,39.58,90.08,Churned,Competitor,626
6615-NGGZJ,Male,56,No,0,Buellton,93427,34.631363,-120.238218,0,14,None,Yes,36.97,Yes,Yes,Fiber Optic,27,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,100.55,1415.55,0.0,0,517.58,1933.13,Churned,Dissatisfaction,4644
6618-RYATB,Female,56,No,0,North Hollywood,91605,34.207294,-118.400022,0,1,Offer E,Yes,5.1,Yes,Yes,Fiber Optic,10,No,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,79.55,79.55,0.0,0,5.1,84.65,Churned,Price,57146
6629-CZTTH,Male,62,No,0,Orange,92865,33.828777,-117.848299,0,1,None,Yes,48.22,No,Yes,Cable,22,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,55.7,55.7,0.0,0,48.22,103.92,Churned,Dissatisfaction,18058
6633-MPWBS,Male,47,No,0,Woodland,95776,38.69408,-121.694431,0,5,Offer E,Yes,7.31,No,Yes,DSL,18,No,No,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,49.2,216.9,0.0,0,36.55,253.45,Churned,Competitor,15022
6635-MYYYZ,Female,59,No,0,Trinity Center,96091,41.08185,-122.700545,0,30,None,Yes,43.01,No,Yes,Cable,4,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,One Year,No,Bank Withdrawal,85.35,2530.4,0.0,20,1290.3,3840.7,Churned,Competitor,734
6641-XRPSU,Female,61,No,0,San Lorenzo,94580,37.67625,-122.132415,0,34,Offer C,Yes,4.66,No,Yes,Fiber Optic,21,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,70.0,2416.1,11.0,0,158.44,2563.54,Churned,Competitor,26240
6646-QVXLR,Male,77,Yes,0,Napa,94558,38.489788,-122.27011,1,62,None,Yes,7.11,Yes,Yes,Fiber Optic,16,No,Yes,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,103.75,6383.35,0.0,0,440.82,6824.17,Churned,Competitor,63947
6646-VRFOL,Male,74,Yes,0,Larkspur,94939,37.93708,-122.532369,1,53,None,Yes,39.36,Yes,Yes,Fiber Optic,23,No,Yes,Yes,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,103.85,5485.5,0.0,0,2086.08,7571.58,Churned,Competitor,6773
6651-AZVTJ,Male,27,Yes,0,Pomona,91768,34.067932,-117.785168,1,49,None,Yes,46.94,Yes,Yes,Fiber Optic,73,No,No,Yes,No,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,99.8,4872.45,0.0,130,2300.06,7302.51,Churned,Attitude,36057
6653-CBBOM,Female,57,No,0,Compton,90221,33.88581,-118.206459,0,1,Offer E,Yes,15.92,No,Yes,Fiber Optic,11,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,70.3,70.3,0.0,0,15.92,86.22,Churned,Dissatisfaction,51387
6661-HBGWL,Female,69,No,0,Mineral,96063,40.408794,-121.579609,0,42,None,Yes,16.22,Yes,Yes,Fiber Optic,12,No,Yes,Yes,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,104.75,4323.45,0.0,0,681.24,5004.69,Churned,Dissatisfaction,124
6664-FPDAC,Female,77,No,0,San Diego,92115,32.762505,-117.07245,0,56,Offer B,Yes,19.46,Yes,Yes,Fiber Optic,28,No,Yes,Yes,Yes,Yes,Yes,No,Yes,One Year,Yes,Bank Withdrawal,111.95,6418.9,0.0,0,1089.76,7508.66,Churned,Attitude,56887
6680-NENYN,Female,24,No,0,San Diego,92122,32.85723,-117.209774,0,43,None,Yes,12.88,Yes,Yes,Fiber Optic,59,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,104.6,4759.85,0.0,0,553.84,5313.69,Churned,Competitor,34902
6680-WKXRZ,Female,32,No,0,Antioch,94509,37.980057,-121.801599,0,3,None,Yes,23.82,Yes,Yes,Fiber Optic,24,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,74.4,215.8,0.0,0,71.46,287.26,Churned,Other,90891
6682-QJDGB,Male,20,No,1,San Diego,92109,32.787834,-117.232376,0,40,None,Yes,8.08,No,Yes,DSL,76,Yes,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,55.25,2139.2,0.0,0,323.2,2462.4,Churned,Competitor,46086
6683-VLCTZ,Male,73,No,0,San Diego,92129,32.961063,-117.134917,0,20,None,Yes,44.44,Yes,Yes,Fiber Optic,13,No,No,Yes,No,Yes,Yes,No,No,Month-to-Month,Yes,Bank Withdrawal,98.55,1842.8,0.0,120,888.8,2851.6,Churned,Competitor,47224
6686-YPGHK,Male,65,No,0,Long Beach,90808,33.823944,-118.111335,0,47,None,Yes,36.58,No,Yes,Fiber Optic,20,Yes,No,No,No,No,Yes,Yes,No,Month-to-Month,No,Credit Card,85.5,4042.3,0.0,50,1719.26,5811.56,Churned,Other,37417
